Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728415100675,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,4.761904716491699,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,136024.0850830078,96055.07934570313,0,404335505408,8589930496,10468085760,0
999,1728415100676,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,4.761904716491699,0,0,0,0,4.761904716491699,0,4.761904716491699,0,0,4.761904716491699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,0,0,136024.09790039063,96055.1064453125,0,404335505408,8589930496,10468356096,0
999,1728415101676,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,86.23853302001953,18.348623275756836,22.935779571533203,23.148147583007813,22.018348693847656,21.49532699584961,22.22222328186035,22.018348693847656,17.592592239379883,17.592592239379883,17.592592239379883,16.666667938232422,16.666667938232422,17.757009506225586,25.925926208496094,86.1111068725586,18.518518447875977,22.22222328186035,23.636363983154297,21.49532699584961,22.018348693847656,23.85321044921875,22.935779571533203,17.592592239379883,31.19266128540039,22.935779571533203,86.91588592529297,17.592592239379883,26.851850509643555,86.1111068725586,23.148147583007813,32.11009216308594,136042.9158935547,96096.736328125,0,404335505408,8589930496,10691047424,0
999,1728415102676,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,100,1,0,4,0,0,0,0,0,0,0,1,0,1,0,100,0,0,0,0,0,3.0303030014038086,2.0202019214630127,0,2,0,100,2,0,100,0,0,136064.77813720703,96142.19818115234,0,404335505408,8589930496,10709139456,0
999,1728415103676,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,100,0,0,0,0,0,0,0,0,0,0,0.9900990128517151,0.9900990128517151,0,0,100,0,0,0,0,0,0,0,0,0.9900990128517151,0,100,0,0,100,0,0,136087.0233154297,96187.52209472656,0,404335505408,8589930496,10709979136,0
999,1728415104676,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0.9900990128517151,0,100,0,0,100,0,0,136108.95782470703,96233.3275756836,0,404335505408,8589930496,10710106112,0
999,1728415105676,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,100,0,0,0,0,0,0,0,0,0,0,0.9900990128517151,1,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,136130.8458251953,96279.15924072266,0,404335505408,8589930496,10707992576,0
999,1728415106676,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,100,0,0,0.9900990128517151,0,0,0,0,0,0,0,1.9801980257034302,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,136152.65356445313,96324.9955444336,0,404335505408,8589930496,10708193280,0
999,1728415107677,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,68,0,0,0,0,0,0,0,32,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,100,0,32,100,0,0,136174.55255126953,96371.04260253906,0,404335505408,8589930496,10709872640,0
999,1728415108677,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,100,0,0,0,0,0,0,0,0,0,0,0.9900990128517151,0.9900990128517151,0,0,0,0,0,0,0,0,0,0,0,0.9900990128517151,0,100,0,100,100,0,0,136196.4822998047,96416.92291259766,0,404335505408,8589930496,10711814144,0
999,1728415109677,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,100,0,0,0,0,0,0,0,0,0,0,0.9900990128517151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,100,100,0,0,136218.5863647461,96462.58349609375,0,404335505408,8589930496,10712170496,0
999,1728415110677,1006,1100,1158,999,1099,1099,997,2099,1000,1099,1599,874,1725,1400,871,1047,1000,1100,1338,980,827,1050,1500,999,1975,1630,1142,900,999,999,1732,1172,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9900990128517151,0,100,0,100,100,0,0,136240.2940673828,96508.37414550781,0,404335505408,8589930496,10712817664,0
