Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728568710902,1435,1173,1312,1275,1162,1266,1109,2036,1055,1139,1143,1044,1210,963,1072,1876,1849,1713,1347,1227,1183,1208,1170,989,1184,1668,964,1339,1894,1379,1632,1273,0,23.809524536132813,0,0,4.545454502105713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,4.545454502105713,0,0,4.545454502105713,0,0,0,0,0,0,87353.0888671875,229425.1441040039,0,404335505408,8589930496,16184287232,0
999,1728568710902,1435,1173,1312,1275,1162,1266,1109,2036,1055,1139,1143,1044,1210,963,1072,1876,1849,1713,1347,1227,1183,1208,1170,989,1184,1668,964,1339,1894,1379,1632,1273,0,23.809524536132813,0,0,4.545454502105713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.761904716491699,4.545454502105713,0,0,4.545454502105713,0,0,0,0,0,0,87353.10095214844,229425.1710205078,0,404335505408,8589930496,16184504320,0
999,1728568711903,1435,1173,1312,1275,1162,1266,1109,2036,1055,1139,1143,1044,1210,963,1072,1876,1849,1713,1347,1227,1183,1208,1170,989,1184,1668,964,1339,1894,1379,1632,1273,25.25252342224121,64,34,35,32.3232307434082,34.34343338012695,33.66336441040039,34,25,60.000003814697266,23.76237678527832,23.232322692871094,30.000001907348633,27.45098114013672,27.7227725982666,24,26.26262664794922,33.66336441040039,33,93.06930541992188,33,33.66336441040039,33,22.448978424072266,33,32.67326736450195,91.089111328125,90.09901428222656,24,23,34,32.3232307434082,87372.00390625,229466.79168701172,0,404335505408,8589930496,16406016000,0
999,1728568712903,1435,1173,1312,1275,1162,1266,1109,2036,1055,1139,1143,1044,1210,963,1072,1876,1849,1713,1347,1227,1183,1208,1170,989,1184,1668,964,1339,1894,1379,1632,1273,1.0101009607315063,100,0.9900990128517151,0,3.9215688705444336,2,0,0,0,0,1.0101009607315063,0,2.941176414489746,0,0,1,1.9801980257034302,0,1,100,0,0,0,1.0101009607315063,0,0,100,100,1,2.0202019214630127,2,1.9801980257034302,87393.7035522461,229509.15460205078,0,404335505408,8589930496,16433041408,0
999,1728568713903,1435,1173,1312,1275,1162,1266,1109,2036,1055,1139,1143,1044,1210,963,1072,1876,1849,1713,1347,1227,1183,1208,1170,989,1184,1668,964,1339,1894,1379,1632,1273,1.0204081535339355,100,0,0,0,0,0,0,0,0,0.9900990128517151,1,1.0204081535339355,0,0,0,1.0101009607315063,0,0,100,0,0,0,1.0101009607315063,1,0,100,100,0,1,0,1,87415.50555419922,229550.68267822266,0,404335505408,8589930496,16433729536,0
999,1728568714903,1435,1173,1312,1275,1162,1266,1109,2036,1055,1139,1143,1044,1210,963,1072,1876,1849,1713,1347,1227,1183,1208,1170,989,1184,1668,964,1339,1894,1379,1632,1273,1.0101009607315063,100,1,2,2.97029709815979,1,1,0,0.9900990128517151,0,0,0,0,0,0,0,0,0,2,100,0,0,0.9900990128517151,1.0101009607315063,0,0,100,100,3,0,2.97029709815979,1.0101009607315063,87437.21276855469,229593.1151123047,0,404335505408,8589930496,16433889280,0
999,1728568715903,1435,1173,1312,1275,1162,1266,1109,2036,1055,1139,1143,1044,1210,963,1072,1876,1849,1713,1347,1227,1183,1208,1170,989,1184,1668,964,1339,1894,1379,1632,1273,2,100,2,1.0101009607315063,1.0101009607315063,2,1,0.9900990128517151,1,0,1,1.0204081535339355,1,0,0,0,2.97029709815979,0,0.9900990128517151,100,0,0,1,2,1,0,100,100,0,1,0,1.0101009607315063,87458.91613769531,229635.37298583984,0,404335505408,8589930496,16434065408,0
999,1728568716903,1435,1173,1312,1275,1162,1266,1109,2036,1055,1139,1143,1044,1210,963,1072,1876,1849,1713,1347,1227,1183,1208,1170,989,1184,1668,964,1339,1894,1379,1632,1273,0,100,49.49494934082031,2.0202019214630127,2,1,1,1.0101009607315063,0,0,1.0101009607315063,0,0,0,0,0,1,1.9801980257034302,0,52,0,0,0,0,0,0,100,100,1,0,1,0,87480.87585449219,229677.8764038086,0,404335505408,8589930496,16434327552,0
999,1728568717904,1435,1173,1312,1275,1162,1266,1109,2036,1055,1139,1143,1044,1210,963,1072,1876,1849,1713,1347,1227,1183,1208,1170,989,1184,1668,964,1339,1894,1379,1632,1273,0,100,100,2,1.9801980257034302,1.9801980257034302,0,1.0101009607315063,0,0.9900990128517151,0,1.9801980257034302,1.0101009607315063,0,0,0,1,0,1.0101009607315063,0,0,0,1,0,0,0,100,100,0,0,1.0101009607315063,0,87502.9076538086,229720.2364501953,0,404335505408,8589930496,16436006912,0
999,1728568718904,1435,1173,1312,1275,1162,1266,1109,2036,1055,1139,1143,1044,1210,963,1072,1876,1849,1713,1347,1227,1183,1208,1170,989,1184,1668,964,1339,1894,1379,1632,1273,1.0204081535339355,12,100,1,2.0202019214630127,1.0101009607315063,1,1,0,88,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,100,100,0,0,0,0,87524.88739013672,229762.9520263672,0,404335505408,8589930496,16438054912,0
