Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728381674376,800,799,976,800,869,816,801,850,800,800,799,871,800,800,806,800,800,875,801,1366,800,808,825,816,2448,853,800,823,800,800,819,849,0,0,0,0,4.545454502105713,4.545454502105713,0,0,0,0,4.761904716491699,4.545454502105713,0,0,0,4.545454502105713,4.761904716491699,0,0,4.545454502105713,0,4.545454502105713,0,0,0,4.761904716491699,4.545454502105713,0,4.545454502105713,0,4.545454502105713,0,124269.41540527344,176657.6142578125,0,404335505408,8589930496,10286628864,0
999,1728381674376,800,799,976,800,869,816,801,850,800,800,799,871,800,800,806,800,800,875,801,1366,800,808,825,816,2448,853,800,823,800,800,819,849,0,0,0,0,4.545454502105713,4.545454502105713,0,0,0,0,4.761904716491699,4.545454502105713,0,0,0,4.545454502105713,4.761904716491699,0,0,4.545454502105713,0,4.545454502105713,0,0,0,4.761904716491699,4.545454502105713,0,4.545454502105713,0,4.545454502105713,0,124269.42822265625,176657.63787841797,0,404335505408,8589930496,10286821376,0
999,1728381675376,800,799,976,800,869,816,801,850,800,800,799,871,800,800,806,800,800,875,801,1366,800,808,825,816,2448,853,800,823,800,800,819,849,12.380952835083008,12.380952835083008,12.264151573181152,12.380952835083008,12.380952835083008,12.380952835083008,11.538461685180664,12.5,12.380952835083008,12.380952835083008,11.538461685180664,11.538461685180664,13.207547187805176,12.380952835083008,12.380952835083008,96.11650848388672,12.380952835083008,12.380952835083008,13.207547187805176,11.538461685180664,12.380952835083008,12.380952835083008,11.428571701049805,11.538461685180664,11.538461685180664,11.428571701049805,11.65048599243164,12.380952835083008,11.538461685180664,12.380952835083008,13.333333969116211,12.380952835083008,124289.50549316406,176691.3201904297,0,404335505408,8589930496,10345443328,0
999,1728381676376,800,799,976,800,869,816,801,850,800,800,799,871,800,800,806,800,800,875,801,1366,800,808,825,816,2448,853,800,823,800,800,819,849,1.0101009607315063,1,1,0,0,0,0,1.9801980257034302,0,0,0,0,1.0204081535339355,0,0.9900990128517151,100,1,0,7,2.0202019214630127,0,0,1,0.9900990128517151,0.9900990128517151,0,0,0,0,0,0,0,124311.0552368164,176724.7518310547,0,404335505408,8589930496,10350333952,0
999,1728381677376,800,799,976,800,869,816,801,850,800,800,799,871,800,800,806,800,800,875,801,1366,800,808,825,816,2448,853,800,823,800,800,819,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124332.43286132813,176758.15411376953,0,404335505408,8589930496,10350534656,0
999,1728381678377,800,799,976,800,869,816,801,850,800,800,799,871,800,800,806,800,800,875,801,1366,800,808,825,816,2448,853,800,823,800,800,819,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124353.826171875,176791.50842285156,0,404335505408,8589930496,10350563328,0
999,1728381679377,800,799,976,800,869,816,801,850,800,800,799,871,800,800,806,800,800,875,801,1366,800,808,825,816,2448,853,800,823,800,800,819,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124375.21264648438,176824.75408935547,0,404335505408,8589930496,10350592000,0
999,1728381680377,800,799,976,800,869,816,801,850,800,800,799,871,800,800,806,800,800,875,801,1366,800,808,825,816,2448,853,800,823,800,800,819,849,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.9900990128517151,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124396.39013671875,176858.64874267578,0,404335505408,8589930496,10350649344,0
993,1728381681384,800,799,976,800,869,816,801,850,800,800,799,871,800,800,806,800,800,875,801,1366,800,808,825,816,2448,853,800,823,800,800,819,849,0,0,0,0,0,0,0,1.9801980257034302,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124417.88165283203,176892.37615966797,0,404335505408,8589930496,10351218688,0
999,1728381682377,800,799,976,800,869,816,801,850,800,800,799,871,800,800,806,800,800,875,801,1366,800,808,825,816,2448,853,800,823,800,800,819,849,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,100,0,1.0204081535339355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124439.30651855469,176925.54876708984,0,404335505408,8589930496,10351616000,0
999,1728381683377,800,799,976,800,869,816,801,850,800,800,799,871,800,800,806,800,800,875,801,1366,800,808,825,816,2448,853,800,823,800,800,819,849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9900990128517151,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124460.71966552734,176958.99151611328,0,404335505408,8589930496,10351878144,0
