Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728413717664,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,0,0,4.545454502105713,4.761904716491699,4.761904716491699,0,4.761904716491699,0,0,0,0,0,4.761904716491699,4.761904716491699,4.761904716491699,4.545454502105713,0,0,0,0,0,9.523809432983398,4.761904716491699,4.545454502105713,0,0,4.761904716491699,4.761904716491699,0,4.545454502105713,4.761904716491699,0,104722.96069335938,22299.31982421875,0,404335505408,8589930496,10526318592,0
999,1728413717664,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,0,0,4.545454502105713,4.761904716491699,4.761904716491699,0,4.761904716491699,0,0,0,0,0,4.761904716491699,4.761904716491699,4.761904716491699,4.545454502105713,0,0,0,0,0,9.523809432983398,4.761904716491699,4.545454502105713,0,0,4.761904716491699,4.761904716491699,0,4.545454502105713,4.761904716491699,0,104722.9716796875,22299.34210205078,0,404335505408,8589930496,10526425088,0
999,1728413718665,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,12.727272033691406,11.818181991577148,11.111111640930176,11.009174346923828,11.818181991577148,11.818181991577148,11.009174346923828,11.818181991577148,11.926605224609375,11.926605224609375,90.90909576416016,12.6126127243042,11.111111640930176,11.111111640930176,11.009174346923828,11.111111640930176,11.926605224609375,11.926605224609375,11.926605224609375,11.818181991577148,11.111111640930176,11.818181991577148,11.818181991577148,11.926605224609375,11.009174346923828,11.926605224609375,11.818181991577148,11.009174346923828,11.818181991577148,11.926605224609375,11.818181991577148,12.6126127243042,104742.24639892578,22333.03887939453,0,404335505408,8589930496,10585501696,0
999,1728413719665,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,0,0,0.9900990128517151,0,0,0,0,0,0.9900990128517151,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104763.9765625,22367.020874023438,0,404335505408,8589930496,10589995008,0
999,1728413720665,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,0.9900990128517151,0,1,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104785.62689208984,22400.80126953125,0,404335505408,8589930496,10590187520,0
999,1728413721665,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,0,0,0,0,1.0101009607315063,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0101009607315063,0,0,0,0,0,104807.23400878906,22434.90802001953,0,404335505408,8589930496,10590232576,0
999,1728413722665,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,0.9900990128517151,1,1,0,0,0,0,0,0,0,100,0,0,5,3,3.9603960514068604,0,0,0,0,0,0,1,0,1,1,0,3,0,1,0,0,104829.02465820313,22468.8076171875,0,404335505408,8589930496,10590281728,0
999,1728413723665,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,1,0,0,0,0,0,0,0,0,0.9900990128517151,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104850.56231689453,22502.524475097656,0,404335505408,8589930496,10590322688,0
999,1728413724666,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,0.9900990128517151,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104872.18408203125,22535.98760986328,0,404335505408,8589930496,10591215616,0
999,1728413725666,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,0.9900990128517151,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104893.99981689453,22569.497924804688,0,404335505408,8589930496,10591297536,0
977,1728413726688,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104916.1625366211,22603.61865234375,0,404335505408,8589930496,10591526912,0
999,1728413727666,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,1.0204081535339355,0,0,0,0,0,0,0,0,0,52.57731628417969,0,0,0,1.0204081535339355,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4444465637207,43.8775520324707,0,0,104936.89111328125,22637.417236328125,0,404335505408,8589930496,10656915456,0
999,1728413728666,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,0.9900990128517151,0,0,0,0,0,0,0,0,0.9900990128517151,69,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,17.171716690063477,29,0,0,104958.43353271484,22671.244201660156,0,404335505408,8589930496,10593488896,0
999,1728413729666,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,72.7272720336914,68.31682586669922,64,64.70588684082031,63.366336822509766,61.386138916015625,61.386138916015625,66,67,66.33663177490234,80.1980209350586,66.66667175292969,55.55555725097656,60.60606384277344,65,63.366336822509766,64,62.74510192871094,64.35643768310547,65.68627166748047,63.366336822509766,65.3465347290039,64.35643768310547,58,65,64.35643768310547,65.3465347290039,65,60.39603805541992,63.6363639831543,64.35643768310547,64.35643768310547,104982.8833618164,22722.913146972656,0,404335505408,8589930496,11672006656,0
999,1728413730666,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,105007.39294433594,22786.068298339844,0,404335505408,8589930496,11691212800,0
999,1728413731666,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,105032.04998779297,22849.523803710938,0,404335505408,8589930496,11693662208,0
999,1728413732666,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,105056.47241210938,22912.79754638672,0,404335505408,8589930496,11696361472,0
999,1728413733666,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,98.98989868164063,100,100,100,100,100,100,100,100,100,100,100,100,100,105081.06091308594,22976.398803710938,0,404335505408,8589930496,11655938048,0
999,1728413734667,892,904,799,831,811,800,798,800,1864,1213,957,800,876,800,799,960,799,799,800,800,820,827,799,800,800,812,800,800,872,800,799,800,100,99.00990295410156,100,98.9795913696289,100,100,100,100,100,100,100,100,99,98.98989868164063,100,100,100,100,100,100,99,100,98,100,100,100,99,98.98989868164063,99.00990295410156,100,100,100,105106.1396484375,23038.68115234375,0,404335505408,8589930496,11702984704,0
