Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728525540808,1501,1214,949,1094,956,853,963,1068,1260,1225,1381,894,1146,1173,872,907,1275,1460,895,926,908,1206,950,946,1012,1092,1033,897,949,1719,2448,929,45.833335876464844,20.833332061767578,32,39.130435943603516,33.333335876464844,28,75,32,24,26.086956024169922,24,34.78260803222656,25,20.833332061767578,28,20.833332061767578,26.923078536987305,24,64,26.923078536987305,20.833332061767578,24,26.923078536987305,26.923078536987305,28,24,26.923078536987305,20.833332061767578,40,24,24,24,88708.83758544922,250240.5313720703,0,404335505408,0,17175687168,0
999,1728525540808,1501,1214,949,1094,956,853,963,1068,1260,1225,1381,894,1146,1173,872,907,1275,1460,895,926,908,1206,950,946,1012,1092,1033,897,949,1719,2448,929,45.833335876464844,20.833332061767578,32,39.130435943603516,33.333335876464844,28,75,32,24,26.086956024169922,24,34.78260803222656,25,20.833332061767578,28,20.833332061767578,26.923078536987305,24,64,26.923078536987305,20.833332061767578,24,26.923078536987305,26.923078536987305,28,24,26.923078536987305,20.833332061767578,40,24,24,24,88708.83758544922,250240.5313720703,0,404335505408,0,17176018944,0
999,1728525541808,1501,1214,949,1094,956,853,963,1068,1260,1225,1381,894,1146,1173,872,907,1275,1460,895,926,908,1206,950,946,1012,1092,1033,897,949,1719,2448,929,33.333335876464844,78,22.77227783203125,41,23.76237678527832,25,23,22.22222328186035,32.3232307434082,56.86274719238281,35,32.3232307434082,34,32,32.3232307434082,32,71.42857360839844,95.04950714111328,53.53535461425781,26.26262664794922,22.22222328186035,22.22222328186035,26.26262664794922,32,22.22222328186035,21.212121963500977,35,38,31.313129425048828,58,24.24242401123047,65,88728.83099365234,250282.11895751953,0,404335505408,0,17378627584,0
999,1728525542808,1501,1214,949,1094,956,853,963,1068,1260,1225,1381,894,1146,1173,872,907,1275,1460,895,926,908,1206,950,946,1012,1092,1033,897,949,1719,2448,929,4,100,7,4.040403842926025,4.040403842926025,4,2.97029709815979,7.920792102813721,5.0505051612854,1.0101009607315063,2.0202019214630127,14.141413688659668,3.0303030014038086,16.1616153717041,2.0202019214630127,3.0303030014038086,25,31,8.08080768585205,3,3.9603960514068604,7,3,3.0303030014038086,7,2,1.0101009607315063,7,3.0303030014038086,77.22772216796875,71.2871322631836,100,88750.62390136719,250321.10034179688,0,404335505408,0,17394003968,0
999,1728525543808,1501,1214,949,1094,956,853,963,1068,1260,1225,1381,894,1146,1173,872,907,1275,1460,895,926,908,1206,950,946,1012,1092,1033,897,949,1719,2448,929,0,100,3,1.9801980257034302,0,0,0,2,1,0,4,0,2.040816307067871,31,1,2,7.843137741088867,0,0,14,1.0101009607315063,1.0204081535339355,1,1.0101009607315063,2.0202019214630127,0,2,2.040816307067871,0,93,100,100,88772.46643066406,250359.70098876953,0,404335505408,0,17394978816,0
999,1728525544808,1501,1214,949,1094,956,853,963,1068,1260,1225,1381,894,1146,1173,872,907,1275,1460,895,926,908,1206,950,946,1012,1092,1033,897,949,1719,2448,929,4.040403842926025,83.16831970214844,2.0202019214630127,8.08080768585205,11.764705657958984,5.0505051612854,1.0101009607315063,2.97029709815979,2,18,2.97029709815979,3,8.91089153289795,2.0202019214630127,11,2.040816307067871,1.0101009607315063,2,0,4.081632614135742,9,21.212121963500977,12,3.0303030014038086,7.070706844329834,2,3,7,2,100,74,100,88794.21856689453,250398.54193115234,0,404335505408,0,17401225216,0
999,1728525545808,1501,1214,949,1094,956,853,963,1068,1260,1225,1381,894,1146,1173,872,907,1275,1460,895,926,908,1206,950,946,1012,1092,1033,897,949,1719,2448,929,2.0202019214630127,83.83838653564453,0,1,0,4,4,0,1,16.831682205200195,0,8.823529243469238,6.93069314956665,0,0,0,0.9900990128517151,0,1,3.0303030014038086,1.0101009607315063,100,0,7,2.97029709815979,1,1.0101009607315063,32,0,100,3,100,88815.67474365234,250437.70092773438,0,404335505408,0,17403322368,0
999,1728525546808,1501,1214,949,1094,956,853,963,1068,1260,1225,1381,894,1146,1173,872,907,1275,1460,895,926,908,1206,950,946,1012,1092,1033,897,949,1719,2448,929,4.081632614135742,100,16,3.0303030014038086,51,4.95049524307251,2.040816307067871,6,2.0202019214630127,2.0202019214630127,2.0202019214630127,8.08080768585205,7.070706844329834,7,4,3.9603960514068604,4.040403842926025,2.0202019214630127,18.81188201904297,6.122448921203613,7,52,2.0202019214630127,3.0303030014038086,16.32653045654297,4,3,3.9603960514068604,7,98.98989868164063,2.0618555545806885,88.11881256103516,88837.31030273438,250476.66522216797,0,404335505408,0,17399857152,0
999,1728525547809,1501,1214,949,1094,956,853,963,1068,1260,1225,1381,894,1146,1173,872,907,1275,1460,895,926,908,1206,950,946,1012,1092,1033,897,949,1719,2448,929,1.0309277772903442,100,27.272727966308594,1.0101009607315063,100,4.040403842926025,3,3.0612244606018066,1,1,16,2.97029709815979,18.18181800842285,7.070706844329834,1,0,32,4.040403842926025,3,73,1.0101009607315063,1.9801980257034302,3,3,0,1,3.0303030014038086,11.340206146240234,0,68.31682586669922,5.0505051612854,2.0202019214630127,88859.041015625,250515.9227294922,0,404335505408,0,17401909248,0
999,1728525548809,1501,1214,949,1094,956,853,963,1068,1260,1225,1381,894,1146,1173,872,907,1275,1460,895,926,908,1206,950,946,1012,1092,1033,897,949,1719,2448,929,10,100,6.86274528503418,3.0303030014038086,100,11,1.0204081535339355,3.0303030014038086,15.15151596069336,1,2,2,5.102040767669678,1,2,3,100,7.070706844329834,5.102040767669678,100,2.0202019214630127,1.0101009607315063,10.1010103225708,2.0202019214630127,3,2,2.0202019214630127,2.0202019214630127,3,1,2,5,88880.76239013672,250554.91650390625,0,404335505408,0,17430286336,0
