Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728664657024,800,864,800,962,1620,893,899,894,800,828,808,800,801,799,849,1839,800,900,876,799,849,822,921,799,880,834,799,1043,802,800,864,878,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,0,0,13.636363983154297,4.761904716491699,4.761904716491699,8.69565200805664,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,4.545454502105713,9.090909004211426,0,4.545454502105713,4.761904716491699,0,4.761904716491699,4.761904716491699,0,4.761904716491699,4.761904716491699,9.090909004211426,8.69565200805664,4.761904716491699,4.761904716491699,9.090909004211426,8.69565200805664,13762.739990234375,156899.73748779297,0,404335505408,8589930496,17119059968,0
999,1728664657024,800,864,800,962,1620,893,899,894,800,828,808,800,801,799,849,1839,800,900,876,799,849,822,921,799,880,834,799,1043,802,800,864,878,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,0,0,13.636363983154297,4.761904716491699,4.761904716491699,8.69565200805664,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,4.761904716491699,4.545454502105713,9.090909004211426,0,4.545454502105713,4.761904716491699,0,4.761904716491699,4.761904716491699,0,4.761904716491699,4.761904716491699,9.090909004211426,8.69565200805664,4.761904716491699,4.761904716491699,9.090909004211426,8.69565200805664,13762.750793457031,156899.7578125,0,404335505408,8589930496,17119170560,0
999,1728664658024,800,864,800,962,1620,893,899,894,800,828,808,800,801,799,849,1839,800,900,876,799,849,822,921,799,880,834,799,1043,802,800,864,878,12.621359825134277,12.621359825134277,12.621359825134277,12.380952835083008,15.887850761413574,14.1509428024292,12.380952835083008,12.380952835083008,12.5,11.65048599243164,11.65048599243164,11.538461685180664,12.5,12.5,12.5,14.423076629638672,11.538461685180664,14.423076629638672,13.333333969116211,11.538461685180664,96.15384674072266,12.5,12.380952835083008,12.5,12.5,12.380952835083008,12.621359825134277,13.592232704162598,12.5,14.285715103149414,11.65048599243164,13.592232704162598,13771.982360839844,156926.8461303711,0,404335505408,8589930496,17177976832,0
999,1728664659025,800,864,800,962,1620,893,899,894,800,828,808,800,801,799,849,1839,800,900,876,799,849,822,921,799,880,834,799,1043,802,800,864,878,1,1,1.0204081535339355,0,1.0101009607315063,1.0101009607315063,0,1,0,0,0,0,1,0.9900990128517151,1,0.9900990128517151,0,0,0,0,100,0,0,0,0,0,1,1,1,0,0,0,13781.284545898438,156952.07568359375,0,404335505408,8589930496,17183002624,0
999,1728664660025,800,864,800,962,1620,893,899,894,800,828,808,800,801,799,849,1839,800,900,876,799,849,822,921,799,880,834,799,1043,802,800,864,878,0,2.97029709815979,1,0,1.0101009607315063,0,3,1.0101009607315063,0.9900990128517151,0,0,0,0,0,0,0,0,2,0,0,100,0,0.9900990128517151,0,0,0.9900990128517151,1,0,0,0,1,0,13790.483703613281,156977.31225585938,0,404335505408,8589930496,17182445568,0
999,1728664661025,800,864,800,962,1620,893,899,894,800,828,808,800,801,799,849,1839,800,900,876,799,849,822,921,799,880,834,799,1043,802,800,864,878,0,1.0101009607315063,1,0,0,0,1.9801980257034302,2.0202019214630127,1,0.9900990128517151,0.9900990128517151,0.9900990128517151,1.0101009607315063,0,0.9900990128517151,0,1,0,1,1,100,1,1,1.9607844352722168,0.9900990128517151,0,0.9900990128517151,0.9900990128517151,0,1.9801980257034302,0,1,13799.568542480469,157002.43420410156,0,404335505408,8589930496,17182572544,0
999,1728664662025,800,864,800,962,1620,893,899,894,800,828,808,800,801,799,849,1839,800,900,876,799,849,822,921,799,880,834,799,1043,802,800,864,878,0,0,0,0,1.0101009607315063,0,0,0,0,0,0,0,0,0,0,0,0,1.0101009607315063,1.0204081535339355,1,100,3,0,1,0,0,0,1,1,0,2,0,13808.820556640625,157027.63568115234,0,404335505408,8589930496,17183625216,0
999,1728664663025,800,864,800,962,1620,893,899,894,800,828,808,800,801,799,849,1839,800,900,876,799,849,822,921,799,880,834,799,1043,802,800,864,878,1,2,1,0.9900990128517151,3.9603960514068604,1,0,1,1.0101009607315063,1,0.9900990128517151,1,2.941176414489746,3.9603960514068604,2,1.9801980257034302,1,2,1.0101009607315063,0,100,2.0202019214630127,0.9900990128517151,1.0101009607315063,0,1,1.9801980257034302,1.0101009607315063,1,1,1.0101009607315063,4,13818.11474609375,157053.2811279297,0,404335505408,8589930496,17183760384,0
999,1728664664025,800,864,800,962,1620,893,899,894,800,828,808,800,801,799,849,1839,800,900,876,799,849,822,921,799,880,834,799,1043,802,800,864,878,1.9801980257034302,0,0,0,0.9900990128517151,1,0,0,0,1.0101009607315063,1,0,0,3.9215688705444336,1,0,0,3,1,0,100,1,0,2,0,1,1.9801980257034302,0.9900990128517151,2,0,1,0,13827.608032226563,157078.85107421875,0,404335505408,8589930496,17183281152,0
999,1728664665025,800,864,800,962,1620,893,899,894,800,828,808,800,801,799,849,1839,800,900,876,799,849,822,921,799,880,834,799,1043,802,800,864,878,0,0,0,0,0,0,0,0,0,1.9801980257034302,0,0,0,1.0101009607315063,0,0,0,1.9801980257034302,0,0,100,1.0101009607315063,0,0,0,0.9900990128517151,1.0101009607315063,0,1,0,1,2,13836.762756347656,157104.30078125,0,404335505408,8589930496,17183510528,0
