Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728398925783,1363,2025,1435,939,897,927,956,1557,1219,2062,887,1008,903,1050,952,1479,890,1049,952,1267,958,893,890,1041,887,1358,1139,928,1395,896,1008,997,4.761904716491699,0,9.523809432983398,4.761904716491699,4.761904716491699,0,4.761904716491699,4.761904716491699,9.090909004211426,4.761904716491699,4.761904716491699,0,0,0,0,9.090909004211426,4.761904716491699,4.761904716491699,0,4.761904716491699,5.263157844543457,4.761904716491699,5,4.761904716491699,9.090909004211426,4.761904716491699,0,4.761904716491699,4.761904716491699,4.761904716491699,0,4.761904716491699,12158.019775390625,169660.02801513672,0,404335505408,8589930496,10343096320,0
999,1728398925783,1363,2025,1435,939,897,927,956,1557,1219,2062,887,1008,903,1050,952,1479,890,1049,952,1267,958,893,890,1041,887,1358,1139,928,1395,896,1008,997,4.761904716491699,0,9.523809432983398,4.761904716491699,4.761904716491699,0,4.761904716491699,4.761904716491699,9.090909004211426,4.761904716491699,4.761904716491699,0,0,0,0,9.090909004211426,4.761904716491699,4.761904716491699,0,4.761904716491699,5.263157844543457,4.761904716491699,5,4.761904716491699,9.090909004211426,4.761904716491699,0,4.761904716491699,4.761904716491699,4.761904716491699,0,4.761904716491699,12158.030395507813,169660.05059814453,0,404335505408,8589930496,10343501824,0
999,1728398926783,1363,2025,1435,939,897,927,956,1557,1219,2062,887,1008,903,1050,952,1479,890,1049,952,1267,958,893,890,1041,887,1358,1139,928,1395,896,1008,997,77.88461303710938,19.4174747467041,25.961538314819336,25.71428680419922,25,25.242719650268555,26.923078536987305,25.71428680419922,17.47572898864746,18.095237731933594,27.884614944458008,21.153846740722656,87.61904907226563,28.3018856048584,20.388349533081055,19.4174747467041,18.095237731933594,25.961538314819336,93.26922607421875,25.961538314819336,25,26.666667938232422,25.961538314819336,19.047618865966797,36.53845977783203,25.961538314819336,18.269229888916016,20.952381134033203,18.269229888916016,100,26.666667938232422,26.923078536987305,12176.4482421875,169699.68927001953,0,404335505408,8589930496,10564603904,0
999,1728398927783,1363,2025,1435,939,897,927,956,1557,1219,2062,887,1008,903,1050,952,1479,890,1049,952,1267,958,893,890,1041,887,1358,1139,928,1395,896,1008,997,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0.9900990128517151,0,0,0,0,0,0,0,100,0,0,12198.384460449219,169743.40911865234,0,404335505408,8589930496,10594398208,0
999,1728398928784,1363,2025,1435,939,897,927,956,1557,1219,2062,887,1008,903,1050,952,1479,890,1049,952,1267,958,893,890,1041,887,1358,1139,928,1395,896,1008,997,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0.9900990128517151,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0.9900990128517151,0,12220.147705078125,169787.14361572266,0,404335505408,8589930496,10594676736,0
999,1728398929784,1363,2025,1435,939,897,927,956,1557,1219,2062,887,1008,903,1050,952,1479,890,1049,952,1267,958,893,890,1041,887,1358,1139,928,1395,896,1008,997,100,0,0,0,0,0,0,0,0,0,0,0,100,0,1,1,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,12241.980529785156,169830.75860595703,0,404335505408,8589930496,10595069952,0
999,1728398930784,1363,2025,1435,939,897,927,956,1557,1219,2062,887,1008,903,1050,952,1479,890,1049,952,1267,958,893,890,1041,887,1358,1139,928,1395,896,1008,997,100,1.0204081535339355,1,0,0,0,0,0,0,1.0101009607315063,0,1,100,0,1.0204081535339355,0,0,1,100,3,0,0,1.0101009607315063,0,0,4,0,0,0,100,0,0,12263.653686523438,169874.03582763672,0,404335505408,8589930496,10595168256,0
999,1728398931784,1363,2025,1435,939,897,927,956,1557,1219,2062,887,1008,903,1050,952,1479,890,1049,952,1267,958,893,890,1041,887,1358,1139,928,1395,896,1008,997,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0.9900990128517151,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0.9900990128517151,0,12285.371398925781,169917.77014160156,0,404335505408,8589930496,10595336192,0
999,1728398932784,1363,2025,1435,939,897,927,956,1557,1219,2062,887,1008,903,1050,952,1479,890,1049,952,1267,958,893,890,1041,887,1358,1139,928,1395,896,1008,997,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,12307.173889160156,169961.36993408203,0,404335505408,8589930496,10595594240,0
999,1728398933784,1363,2025,1435,939,897,927,956,1557,1219,2062,887,1008,903,1050,952,1479,890,1049,952,1267,958,893,890,1041,887,1358,1139,928,1395,896,1008,997,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0.9900990128517151,0,0,0,100,0,0,0,0,0,0,0,0,0,0,100,0.9900990128517151,0,12328.805847167969,170005.0521850586,0,404335505408,8589930496,10595934208,0
