Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728368007388,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,0,0,0,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,0,9.090909004211426,0,0,0,4.761904716491699,4.545454502105713,4.545454502105713,0,0,0,4.761904716491699,0,4.761904716491699,0,4.545454502105713,4.545454502105713,0,0,64433.61804199219,166190.2694091797,0,404335505408,8589930496,10232377344,0
999,1728368007388,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,0,0,0,4.761904716491699,4.761904716491699,4.761904716491699,0,0,0,0,0,0,0,0,9.090909004211426,0,0,0,4.761904716491699,4.545454502105713,4.545454502105713,0,0,0,4.761904716491699,0,4.761904716491699,0,4.545454502105713,4.545454502105713,0,0,64433.63928222656,166190.2911376953,0,404335505408,8589930496,10232483840,0
999,1728368008388,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,13.333333969116211,12.380952835083008,12.380952835083008,11.65048599243164,12.380952835083008,11.538461685180664,13.207547187805176,96.15384674072266,12.380952835083008,12.5,12.380952835083008,13.207547187805176,12.5,12.380952835083008,11.538461685180664,13.461539268493652,12.380952835083008,12.380952835083008,12.380952835083008,12.5,12.5,12.380952835083008,12.5,12.380952835083008,11.538461685180664,11.65048599243164,12.380952835083008,12.380952835083008,12.5,11.65048599243164,13.207547187805176,12.380952835083008,64444.59924316406,166217.7289428711,0,404335505408,8589930496,10291986432,0
999,1728368009389,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,0.9900990128517151,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64454.10321044922,166242.63708496094,0,404335505408,8589930496,10296365056,0
999,1728368010388,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64463.595703125,166267.5556640625,0,404335505408,8589930496,10294386688,0
999,1728368011389,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0101009607315063,0,0,1.0101009607315063,0,0,0,0,0,64473.37530517578,166292.6734008789,0,404335505408,8589930496,10296352768,0
1000,1728368012389,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,64482.77557373047,166317.63244628906,0,404335505408,8589930496,10296696832,0
999,1728368013389,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,1.0101009607315063,0,0,0,0,0,0,100,0,0,0,0,0,0,1.0101009607315063,0,0,0,0,0,1.0101009607315063,0,0,0,0,0,0,0,0,0,0,0,64492.16357421875,166342.55505371094,0,404335505408,8589930496,10296745984,0
999,1728368014389,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,0.9900990128517151,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,64501.53387451172,166367.3218383789,0,404335505408,8589930496,10297073664,0
999,1728368015389,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,1,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9900990128517151,0,0,1.9801980257034302,0,0,0,0,0.9900990128517151,64510.93927001953,166392.10552978516,0,404335505408,8589930496,10297729024,0
999,1728368016389,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,0,0,1,1.9801980257034302,0,1.9801980257034302,1,100,1.9801980257034302,1,2,0,0,1,7.920792102813721,0,0,1,1,0.9900990128517151,2.0202019214630127,0,0,0,0,0,2,0,0,1,0,0,64520.516174316406,166417.22888183594,0,404335505408,8589930496,10297978880,0
999,1728368017389,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,1.9801980257034302,24,0,0,0,1,23.232322692871094,66.33663177490234,0,0,0,0,1,0,0,0,0.9900990128517151,0,24.24242401123047,24.24242401123047,24,0.9900990128517151,1,23.232322692871094,24,0,24,23.76237678527832,24,0,23.232322692871094,0.9900990128517151,64532.580627441406,166445.95721435547,0,404335505408,8589930496,10655866880,0
1000,1728368018389,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,1.0204081535339355,56.56565475463867,58.999996185302734,1,0,1.0101009607315063,62.37623596191406,27.000001907348633,0,0,0,1,1.9801980257034302,0,0,0,3.9603960514068604,2,59.405941009521484,2.97029709815979,60.39603805541992,2.0202019214630127,0.9900990128517151,55.4455451965332,100,0,58.58585739135742,58.58585739135742,59.405941009521484,1,62,0,64550.25183105469,166483.17065429688,0,404335505408,8589930496,10337398784,0
999,1728368019390,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,0,0,1.0101009607315063,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.58585739135742,0,0,0,0,0,0,0.9900990128517151,64559.26544189453,166507.71978759766,0,404335505408,8589930496,10304032768,0
999,1728368020390,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,31.313129425048828,29.702970504760742,30.000001907348633,34,32.67326736450195,85,31,30.000001907348633,30.000001907348633,26,25,25,19.191919326782227,27.272727966308594,26.73267364501953,28.712871551513672,27.272727966308594,33,21.212121963500977,28,26,32.3232307434082,29.702970504760742,33,35.6435661315918,27.000001907348633,36.27450942993164,33,28.282827377319336,29,32,42,64573.42706298828,166543.6157836914,0,404335505408,8589930496,10615021568,0
999,1728368021390,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,100,100,100,100,100,100,100,100,100,100,100,98,100,100,100,100,100,100,98.98989868164063,100,100,99,100,100,100,100,100,98,99,100,97.97979736328125,100,64597.11016845703,166606.8154296875,0,404335505408,8589930496,11417128960,0
999,1728368022390,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64620.34002685547,166670.1177368164,0,404335505408,8589930496,11428184064,0
999,1728368023390,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64643.27404785156,166733.70275878906,0,404335505408,8589930496,11428872192,0
999,1728368024390,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64666.38104248047,166797.62396240234,0,404335505408,8589930496,11431759872,0
999,1728368025390,800,800,842,2225,800,799,848,806,800,799,799,799,799,800,799,854,848,799,800,833,806,801,800,799,841,817,800,799,848,836,800,800,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,64689.53015136719,166861.3999633789,0,404335505408,8589930496,11431383040,0
