Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728412513250,800,828,801,1309,800,800,801,817,800,825,800,800,799,800,799,799,799,813,800,810,810,1881,801,800,800,840,800,800,799,801,822,800,4.761904716491699,4.545454502105713,0,4.761904716491699,0,4.545454502105713,0,0,0,0,0,0,0,0,0,4.761904716491699,4.545454502105713,0,0,0,4.545454502105713,0,0,4.761904716491699,0,0,4.761904716491699,0,0,0,4.761904716491699,0,74449.3314819336,213518.53381347656,0,404335505408,8589930496,10408013824,0
999,1728412513250,800,828,801,1309,800,800,801,817,800,825,800,800,799,800,799,799,799,813,800,810,810,1881,801,800,800,840,800,800,799,801,822,800,4.761904716491699,4.545454502105713,0,4.761904716491699,0,4.545454502105713,0,0,0,0,0,0,0,0,0,4.761904716491699,4.545454502105713,0,0,0,4.545454502105713,0,0,4.761904716491699,0,0,4.761904716491699,0,0,0,4.761904716491699,0,74449.34173583984,213518.55432128906,0,404335505408,8589930496,10408124416,0
999,1728412514250,800,828,801,1309,800,800,801,817,800,825,800,800,799,800,799,799,799,813,800,810,810,1881,801,800,800,840,800,800,799,801,822,800,11.65048599243164,11.65048599243164,12.5,12.380952835083008,13.333333969116211,12.5,12.5,96.19047546386719,11.538461685180664,12.380952835083008,12.5,12.380952835083008,12.380952835083008,12.5,13.207547187805176,12.380952835083008,12.5,12.380952835083008,12.380952835083008,12.5,11.65048599243164,12.380952835083008,12.380952835083008,11.538461685180664,12.380952835083008,12.5,11.538461685180664,12.5,11.65048599243164,12.380952835083008,11.538461685180664,12.380952835083008,74458.35314941406,213544.7505493164,0,404335505408,8589930496,10467180544,0
999,1728412515250,800,828,801,1309,800,800,801,817,800,825,800,800,799,800,799,799,799,813,800,810,810,1881,801,800,800,840,800,800,799,801,822,800,0.9900990128517151,0,0,0,0,0,0.9900990128517151,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74467.27911376953,213569.38458251953,0,404335505408,8589930496,10471739392,0
999,1728412516250,800,828,801,1309,800,800,801,817,800,825,800,800,799,800,799,799,799,813,800,810,810,1881,801,800,800,840,800,800,799,801,822,800,0,0,0.9900990128517151,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74476.34442138672,213594.03662109375,0,404335505408,8589930496,10471944192,0
999,1728412517250,800,828,801,1309,800,800,801,817,800,825,800,800,799,800,799,799,799,813,800,810,810,1881,801,800,800,840,800,800,799,801,822,800,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74485.4136352539,213618.7686767578,0,404335505408,8589930496,10471976960,0
999,1728412518251,800,828,801,1309,800,800,801,817,800,825,800,800,799,800,799,799,799,813,800,810,810,1881,801,800,800,840,800,800,799,801,822,800,2.0202019214630127,2,1,0,0,0,1.9801980257034302,100,0,0,0,0,0.9900990128517151,0,0,0,0,0,0.9900990128517151,0,0,0,0,1,1,0,0,1,7.843137741088867,1.0101009607315063,1,2.0202019214630127,74495.0142211914,213644.10180664063,0,404335505408,8589930496,10472148992,0
999,1728412519251,800,828,801,1309,800,800,801,817,800,825,800,800,799,800,799,799,799,813,800,810,810,1881,801,800,800,840,800,800,799,801,822,800,0.9900990128517151,0,0.9900990128517151,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74503.96551513672,213668.83276367188,0,404335505408,8589930496,10472202240,0
999,1728412520251,800,828,801,1309,800,800,801,817,800,825,800,800,799,800,799,799,799,813,800,810,810,1881,801,800,800,840,800,800,799,801,822,800,1,0,0.9900990128517151,0,0,0,1,100,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74512.83898925781,213693.50708007813,0,404335505408,8589930496,10473095168,0
999,1728412521251,800,828,801,1309,800,800,801,817,800,825,800,800,799,800,799,799,799,813,800,810,810,1881,801,800,800,840,800,800,799,801,822,800,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74521.72430419922,213718.16925048828,0,404335505408,8589930496,10473201664,0
