Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728372890828,800,800,810,806,897,1848,840,855,800,800,800,799,799,799,800,799,800,799,803,1812,806,902,857,799,863,1088,799,799,800,800,799,855,0,4.545454502105713,0,0,4.761904716491699,4.545454502105713,4.761904716491699,4.545454502105713,4.761904716491699,4.761904716491699,0,4.545454502105713,0,4.545454502105713,4.545454502105713,0,0,0,4.545454502105713,0,4.545454502105713,0,0,4.545454502105713,4.761904716491699,0,0,0,0,0,0,4.545454502105713,179603.62927246094,183509.33905029297,0,404335505408,8589930496,10096640000,0
999,1728372890829,800,800,810,806,897,1848,840,855,800,800,800,799,799,799,800,799,800,799,803,1812,806,902,857,799,863,1088,799,799,800,800,799,855,0,4.545454502105713,0,0,4.761904716491699,4.545454502105713,4.761904716491699,4.545454502105713,4.761904716491699,4.761904716491699,0,4.545454502105713,0,4.545454502105713,4.545454502105713,0,0,0,4.545454502105713,0,4.545454502105713,0,0,4.545454502105713,4.761904716491699,0,0,0,0,0,0,4.545454502105713,179603.6387939453,183509.3589477539,0,404335505408,8589930496,10096799744,0
999,1728372891829,800,800,810,806,897,1848,840,855,800,800,800,799,799,799,800,799,800,799,803,1812,806,902,857,799,863,1088,799,799,800,800,799,855,13.207547187805176,12.380952835083008,13.207547187805176,12.380952835083008,11.538461685180664,12.380952835083008,11.538461685180664,12.380952835083008,11.538461685180664,12.380952835083008,12.380952835083008,12.380952835083008,12.380952835083008,12.380952835083008,12.380952835083008,12.380952835083008,11.538461685180664,12.380952835083008,12.5,12.380952835083008,12.380952835083008,13.207547187805176,12.380952835083008,11.538461685180664,11.538461685180664,95.23809814453125,12.380952835083008,13.207547187805176,12.380952835083008,13.207547187805176,14.285715103149414,11.538461685180664,179612.88385009766,183535.62823486328,0,404335505408,8589930496,10155573248,0
999,1728372892829,800,800,810,806,897,1848,840,855,800,800,800,799,799,799,800,799,800,799,803,1812,806,902,857,799,863,1088,799,799,800,800,799,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9801980257034302,0,0,0,0,0,0,100,0,0,0,0,0.9900990128517151,0,179622.01025390625,183560.29193115234,0,404335505408,8589930496,10160869376,0
999,1728372893829,800,800,810,806,897,1848,840,855,800,800,800,799,799,799,800,799,800,799,803,1812,806,902,857,799,863,1088,799,799,800,800,799,855,0,0,0,0,0,0,0,0,0,0,0.9900990128517151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,179631.21154785156,183584.99224853516,0,404335505408,8589930496,10160902144,0
1000,1728372894829,800,800,810,806,897,1848,840,855,800,800,800,799,799,799,800,799,800,799,803,1812,806,902,857,799,863,1088,799,799,800,800,799,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,100,0,0,0,0,2,0,179640.5499267578,183609.6563720703,0,404335505408,8589930496,10162958336,0
1000,1728372895829,800,800,810,806,897,1848,840,855,800,800,800,799,799,799,800,799,800,799,803,1812,806,902,857,799,863,1088,799,799,800,800,799,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0101009607315063,0,0,0,0,0,100,0,0,0,0,2.0202019214630127,0,179649.81512451172,183634.33624267578,0,404335505408,8589930496,10163032064,0
999,1728372896830,800,800,810,806,897,1848,840,855,800,800,800,799,799,799,800,799,800,799,803,1812,806,902,857,799,863,1088,799,799,800,800,799,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9900990128517151,0,0,0,0,0,100,0,0,0,0,0,0,179658.99255371094,183659.0400390625,0,404335505408,8589930496,10163503104,0
999,1728372897830,800,800,810,806,897,1848,840,855,800,800,800,799,799,799,800,799,800,799,803,1812,806,902,857,799,863,1088,799,799,800,800,799,855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9801980257034302,0,0,0,0,0,0,100,0,0,0,0.9900990128517151,3,0,179668.18115234375,183683.7562866211,0,404335505408,8589930496,10163617792,0
999,1728372898830,800,800,810,806,897,1848,840,855,800,800,800,799,799,799,800,799,800,799,803,1812,806,902,857,799,863,1088,799,799,800,800,799,855,1,0,0,0,0,0,0,8.08080768585205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,0,179677.4390258789,183708.43646240234,0,404335505408,8589930496,10163847168,0
