Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728591687801,832,1049,799,819,843,800,807,916,932,868,861,846,855,799,799,800,802,804,926,800,816,801,800,834,801,894,800,847,800,820,801,887,4.545454502105713,0,4.545454502105713,4.761904716491699,4.545454502105713,0,0,4.545454502105713,4.761904716491699,4.545454502105713,4.761904716491699,0,4.761904716491699,0,0,4.545454502105713,4.761904716491699,0,4.761904716491699,0,0,0,0,4.545454502105713,0,4.761904716491699,0,0,0,4.761904716491699,0,4.761904716491699,114934.81945800781,12549.987548828125,0,404335505408,8589930496,16277295104,0
999,1728591687801,832,1049,799,819,843,800,807,916,932,868,861,846,855,799,799,800,802,804,926,800,816,801,800,834,801,894,800,847,800,820,801,887,4.545454502105713,0,4.545454502105713,4.761904716491699,4.545454502105713,0,0,4.545454502105713,4.761904716491699,4.545454502105713,4.761904716491699,0,4.761904716491699,0,0,4.545454502105713,4.761904716491699,0,4.761904716491699,0,0,0,0,4.545454502105713,0,4.761904716491699,0,0,0,4.761904716491699,0,4.761904716491699,114934.83026123047,12550.006958007813,0,404335505408,8589930496,16277401600,0
1000,1728591688801,832,1049,799,819,843,800,807,916,932,868,861,846,855,799,799,800,802,804,926,800,816,801,800,834,801,894,800,847,800,820,801,887,12.5,11.711711883544922,10.714285850524902,11.504425048828125,11.607142448425293,12.38938045501709,11.504425048828125,10.810811042785645,12.38938045501709,10.810811042785645,12.38938045501709,12.5,13.1578950881958,12.6126127243042,12.38938045501709,12.6126127243042,11.504425048828125,11.607142448425293,10.714285850524902,11.504425048828125,12.38938045501709,11.504425048828125,11.504425048828125,11.607142448425293,88.39286041259766,12.38938045501709,11.504425048828125,11.403508186340332,12.280701637268066,11.403508186340332,11.504425048828125,11.504425048828125,114944.51184082031,12577.962646484375,0,404335505408,8589930496,16336232448,0
784,1728591690017,832,1049,799,819,843,800,807,916,932,868,861,846,855,799,799,800,802,804,926,800,816,801,800,834,801,894,800,847,800,820,801,887,2.4590163230895996,1.6528924703598022,0,0,0,1.6393442153930664,0,0,0,0,1.6528924703598022,1.6528924703598022,0,0.8264462351799011,0,0,1.6393442153930664,0,0,0,0.8196721076965332,0,0,0,100,0,0,0,0,0,0.8196721076965332,0,114956.20556640625,12609.002380371094,0,404335505408,8589930496,16341135360,0
999,1728591690802,832,1049,799,819,843,800,807,916,932,868,861,846,855,799,799,800,802,804,926,800,816,801,800,834,801,894,800,847,800,820,801,887,0,1.2658227682113647,0,0,1.2658227682113647,0,0,0,1.2820513248443604,0,1.2820513248443604,2.5641026496887207,1.298701286315918,0,1.2820513248443604,2.5316455364227295,1.2658227682113647,1.2820513248443604,2.5316455364227295,0,0,0,0,0,100,2.5316455364227295,0,0,0,0,0,0,114963.80554199219,12629.342163085938,0,404335505408,8589930496,16341291008,0
999,1728591691802,832,1049,799,819,843,800,807,916,932,868,861,846,855,799,799,800,802,804,926,800,816,801,800,834,801,894,800,847,800,820,801,887,1,0,0.9900990128517151,0,0,0,0,1,0,1.9801980257034302,1.0101009607315063,1.0101009607315063,0.9900990128517151,2.0202019214630127,1.0101009607315063,0,0,0,0,2,0,1,0,2,100,0,0,0,0,0,0,0,114973.65362548828,12655.036560058594,0,404335505408,8589930496,16341450752,0
999,1728591692802,832,1049,799,819,843,800,807,916,932,868,861,846,855,799,799,800,802,804,926,800,816,801,800,834,801,894,800,847,800,820,801,887,2.040816307067871,2.0202019214630127,0,0,2.97029709815979,0,84.15841674804688,2.941176414489746,1,0,1,3.0303030014038086,1,0,3,1.0101009607315063,0,1,0,0,0,0,1.9607844352722168,1,16,0.9900990128517151,0,0,0,0,0,0,114983.546875,12681.038818359375,0,404335505408,8589930496,16342405120,0
999,1728591693802,832,1049,799,819,843,800,807,916,932,868,861,846,855,799,799,800,802,804,926,800,816,801,800,834,801,894,800,847,800,820,801,887,2,1.0101009607315063,0,1.9801980257034302,1.0101009607315063,0,100,0,0,0,0,2.0202019214630127,0,0,0,2.941176414489746,0.9900990128517151,0,0,0,0,0,0.9900990128517151,0,0,0,1,0,0,0,0,0,114993.16821289063,12706.84765625,0,404335505408,8589930496,16342478848,0
977,1728591694825,832,1049,799,819,843,800,807,916,932,868,861,846,855,799,799,800,802,804,926,800,816,801,800,834,801,894,800,847,800,820,801,887,4,0,0,0.9900990128517151,0.9900990128517151,1.9607844352722168,100,0,0.9708737730979919,0.9708737730979919,0.9900990128517151,0,1.9801980257034302,0.9803922176361084,0,0,0.9708737730979919,0.9708737730979919,0,0,0,0,0,0.9803922176361084,0,0,0.9803922176361084,0.9708737730979919,0,0,0,0,115003.09765625,12733.463134765625,0,404335505408,8589930496,16343535616,0
999,1728591695802,832,1049,799,819,843,800,807,916,932,868,861,846,855,799,799,800,802,804,926,800,816,801,800,834,801,894,800,847,800,820,801,887,0,1.0416667461395264,0,0,1.0309277772903442,3.0612244606018066,100,1.0204081535339355,0,0,2.040816307067871,0,0,1.0204081535339355,0,2.040816307067871,0,0,0,0,0,0,0,0,0,1.0101009607315063,2.040816307067871,0,0,0,0,0,115012.28485107422,12758.68896484375,0,404335505408,8589930496,16343666688,0
