Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728394115795,964,941,900,941,900,1000,2099,2100,1569,2099,999,999,999,941,860,1230,899,1021,800,900,2015,800,1175,1000,889,1772,899,999,2100,1902,800,965,5,5.263157844543457,5,5,14.285715103149414,5.263157844543457,14.285715103149414,10,10,9.523809432983398,10,13.636363983154297,9.523809432983398,14.285715103149414,19.047618865966797,10,10,5,10,9.523809432983398,14.285715103149414,19.047618865966797,5.263157844543457,13.636363983154297,9.523809432983398,9.523809432983398,10,10,10,14.285715103149414,10,9.523809432983398,160991.7587890625,133291.2052001953,0,404335505408,8589930496,10293526528,0
999,1728394115796,964,941,900,941,900,1000,2099,2100,1569,2099,999,999,999,941,860,1230,899,1021,800,900,2015,800,1175,1000,889,1772,899,999,2100,1902,800,965,5,5.263157844543457,5,5,14.285715103149414,5.263157844543457,14.285715103149414,10,10,9.523809432983398,10,13.636363983154297,9.523809432983398,14.285715103149414,19.047618865966797,10,10,5,10,9.523809432983398,14.285715103149414,19.047618865966797,5.263157844543457,13.636363983154297,9.523809432983398,9.523809432983398,10,10,10,14.285715103149414,10,9.523809432983398,160991.76831054688,133291.2279663086,0,404335505408,8589930496,10293653504,0
1000,1728394116796,964,941,900,941,900,1000,2099,2100,1569,2099,999,999,999,941,860,1230,899,1021,800,900,2015,800,1175,1000,889,1772,899,999,2100,1902,800,965,38.31775665283203,25.233644485473633,33.644859313964844,34.579437255859375,33.333335876464844,34.25925827026367,33.644859313964844,34.579437255859375,38.67924499511719,72.8971939086914,24.2990665435791,23.809524536132813,66.66667175292969,24.761905670166016,34.90565872192383,24.2990665435791,31.1320743560791,45.28302001953125,33.96226501464844,34.579437255859375,33.96226501464844,33.644859313964844,35.185184478759766,24.528303146362305,34.90565872192383,35.51401901245117,24.528303146362305,33.96226501464844,24.528303146362305,40,77.5700912475586,83.17757415771484,161008.36474609375,133327.9829711914,0,404335505408,8589930496,10512814080,0
999,1728394117796,964,941,900,941,900,1000,2099,2100,1569,2099,999,999,999,941,860,1230,899,1021,800,900,2015,800,1175,1000,889,1772,899,999,2100,1902,800,965,0,74.74747467041016,0,0,0,0,0,0,0,25.25252342224121,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,161029.7794189453,133367.0213623047,0,404335505408,8589930496,10550632448,0
1000,1728394118796,964,941,900,941,900,1000,2099,2100,1569,2099,999,999,999,941,860,1230,899,1021,800,900,2015,800,1175,1000,889,1772,899,999,2100,1902,800,965,1,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,161051.53735351563,133405.9115600586,0,404335505408,8589930496,10551939072,0
1000,1728394119796,964,941,900,941,900,1000,2099,2100,1569,2099,999,999,999,941,860,1230,899,1021,800,900,2015,800,1175,1000,889,1772,899,999,2100,1902,800,965,0,100,0,0,1,0,0,0,1,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,161073.11053466797,133444.9315185547,0,404335505408,8589930496,10552369152,0
1000,1728394120796,964,941,900,941,900,1000,2099,2100,1569,2099,999,999,999,941,860,1230,899,1021,800,900,2015,800,1175,1000,889,1772,899,999,2100,1902,800,965,2.97029709815979,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,161094.3515625,133483.9835205078,0,404335505408,8589930496,10552438784,0
1000,1728394121796,964,941,900,941,900,1000,2099,2100,1569,2099,999,999,999,941,860,1230,899,1021,800,900,2015,800,1175,1000,889,1772,899,999,2100,1902,800,965,1.0101009607315063,100,0,0,0.9900990128517151,0,0,0,0,0.9900990128517151,0.9900990128517151,0,100,0,0.9900990128517151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,161115.8172607422,133522.90014648438,0,404335505408,8589930496,10552766464,0
1000,1728394122797,964,941,900,941,900,1000,2099,2100,1569,2099,999,999,999,941,860,1230,899,1021,800,900,2015,800,1175,1000,889,1772,899,999,2100,1902,800,965,0,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.9900990128517151,0,100,100,161137.55645751953,133561.7578125,0,404335505408,8589930496,10553131008,0
999,1728394123797,964,941,900,941,900,1000,2099,2100,1569,2099,999,999,999,941,860,1230,899,1021,800,900,2015,800,1175,1000,889,1772,899,999,2100,1902,800,965,1,100,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,161158.99682617188,133600.79345703125,0,404335505408,8589930496,10553688064,0
