Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_16,CPU_FREQUENCY_17,CPU_FREQUENCY_18,CPU_FREQUENCY_19,CPU_FREQUENCY_2,CPU_FREQUENCY_20,CPU_FREQUENCY_21,CPU_FREQUENCY_22,CPU_FREQUENCY_23,CPU_FREQUENCY_24,CPU_FREQUENCY_25,CPU_FREQUENCY_26,CPU_FREQUENCY_27,CPU_FREQUENCY_28,CPU_FREQUENCY_29,CPU_FREQUENCY_3,CPU_FREQUENCY_30,CPU_FREQUENCY_31,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_16,CPU_USAGE_17,CPU_USAGE_18,CPU_USAGE_19,CPU_USAGE_2,CPU_USAGE_20,CPU_USAGE_21,CPU_USAGE_22,CPU_USAGE_23,CPU_USAGE_24,CPU_USAGE_25,CPU_USAGE_26,CPU_USAGE_27,CPU_USAGE_28,CPU_USAGE_29,CPU_USAGE_3,CPU_USAGE_30,CPU_USAGE_31,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1728658915591,2445,844,1142,800,800,800,885,813,865,868,874,1852,875,823,800,804,829,816,799,806,808,799,800,835,930,811,879,863,823,800,2840,800,0,9.090909004211426,0,4.545454502105713,0,0,4.761904716491699,8.69565200805664,0,4.545454502105713,0,4.545454502105713,9.090909004211426,0,0,4.761904716491699,0,4.545454502105713,4.761904716491699,4.761904716491699,9.090909004211426,4.761904716491699,4.761904716491699,0,4.761904716491699,4.761904716491699,0,0,0,0,4.545454502105713,4.761904716491699,138172.85961914063,80178.26489257813,0,404335505408,8589930496,16984252416,0
999,1728658915591,2445,844,1142,800,800,800,885,813,865,868,874,1852,875,823,800,804,829,816,799,806,808,799,800,835,930,811,879,863,823,800,2840,800,0,9.090909004211426,0,4.545454502105713,0,0,4.761904716491699,8.69565200805664,0,4.545454502105713,0,4.545454502105713,9.090909004211426,0,0,4.761904716491699,0,4.545454502105713,4.761904716491699,4.761904716491699,9.090909004211426,4.761904716491699,4.761904716491699,0,4.761904716491699,4.761904716491699,0,0,0,0,4.545454502105713,4.761904716491699,138172.85961914063,80178.26489257813,0,404335505408,8589930496,16984338432,0
999,1728658916592,2445,844,1142,800,800,800,885,813,865,868,874,1852,875,823,800,804,829,816,799,806,808,799,800,835,930,811,879,863,823,800,2840,800,12.5,13.461539268493652,13.207547187805176,12.380952835083008,12.380952835083008,12.264151573181152,13.207547187805176,12.380952835083008,14.1509428024292,12.380952835083008,12.5,12.380952835083008,12.380952835083008,13.333333969116211,13.084112167358398,12.380952835083008,12.380952835083008,12.380952835083008,12.380952835083008,11.428571701049805,12.380952835083008,12.380952835083008,12.380952835083008,12.380952835083008,11.538461685180664,11.428571701049805,12.380952835083008,13.207547187805176,13.333333969116211,12.264151573181152,95.23809814453125,13.207547187805176,138182.25164794922,80205.37561035156,0,404335505408,8589930496,17043410944,0
999,1728658917592,2445,844,1142,800,800,800,885,813,865,868,874,1852,875,823,800,804,829,816,799,806,808,799,800,835,930,811,879,863,823,800,2840,800,1,0,0,0,0,0,0,0,0,0,1,1.0101009607315063,1.0101009607315063,0,0,1,2,0,0,1,0,0,2,1,2.97029709815979,0,1,0,0,1.0101009607315063,100,0,138191.6417236328,80230.87170410156,0,404335505408,8589930496,17048154112,0
999,1728658918592,2445,844,1142,800,800,800,885,813,865,868,874,1852,875,823,800,804,829,816,799,806,808,799,800,835,930,811,879,863,823,800,2840,800,1,0,0,0,0,0,0,0,0.9900990128517151,1,2,1,1,1,0,1,0,0,0,0,1,1,3,0,0,0,0,0,1.9801980257034302,2.91262149810791,100,1,138201.1231689453,80256.28356933594,0,404335505408,8589930496,17048662016,0
999,1728658919592,2445,844,1142,800,800,800,885,813,865,868,874,1852,875,823,800,804,829,816,799,806,808,799,800,835,930,811,879,863,823,800,2840,800,1.0101009607315063,0,2.040816307067871,0,0,0,0,0,1,1.0101009607315063,0,1,1,0,0,3.9215688705444336,4,0,0,0,0,0,0,1.9801980257034302,0,1,1.0101009607315063,0,0,0,100,1,138210.57543945313,80282.08410644531,0,404335505408,8589930496,17049714688,0
999,1728658920592,2445,844,1142,800,800,800,885,813,865,868,874,1852,875,823,800,804,829,816,799,806,808,799,800,835,930,811,879,863,823,800,2840,800,1,0,0,0,0,0,0,0,1.9801980257034302,0,1,0,0,0,1,1.0101009607315063,1,0,0,0,0,1.9801980257034302,2,0,0,1.0101009607315063,1.0204081535339355,2,1,0,100,0.9900990128517151,138220.11456298828,80307.85021972656,0,404335505408,8589930496,17049829376,0
999,1728658921592,2445,844,1142,800,800,800,885,813,865,868,874,1852,875,823,800,804,829,816,799,806,808,799,800,835,930,811,879,863,823,800,2840,800,1.0101009607315063,1.0101009607315063,0,0,0.9900990128517151,0,0,0,0.9900990128517151,1,1.9801980257034302,1.0101009607315063,1.0101009607315063,1.0101009607315063,0,0,1.9801980257034302,0,0,0.9900990128517151,4,0,1,0,0,1,1,1.0101009607315063,0,0.9900990128517151,100,1,138229.64086914063,80333.56567382813,0,404335505408,8589930496,17049944064,0
999,1728658922592,2445,844,1142,800,800,800,885,813,865,868,874,1852,875,823,800,804,829,816,799,806,808,799,800,835,930,811,879,863,823,800,2840,800,3,1,2,0,0,0,0,0,0,1,1,0,0,1.0101009607315063,1.9801980257034302,0,0.9900990128517151,0,0,0,2.0202019214630127,1,1.9801980257034302,1,0,0.9900990128517151,0,1,1,1,100,0,138239.16229248047,80359.00384521484,0,404335505408,8589930496,17050894336,0
999,1728658923593,2445,844,1142,800,800,800,885,813,865,868,874,1852,875,823,800,804,829,816,799,806,808,799,800,835,930,811,879,863,823,800,2840,800,1.0101009607315063,1.0204081535339355,2,0,0,0,0,0,1,1,0,1.0101009607315063,0.9900990128517151,2,2.97029709815979,0,0,0,0,0,0,0,0,0,1,0,0,1.0101009607315063,0,0,100,0.9900990128517151,138248.65881347656,80384.689453125,0,404335505408,8589930496,17051041792,0
999,1728658924593,2445,844,1142,800,800,800,885,813,865,868,874,1852,875,823,800,804,829,816,799,806,808,799,800,835,930,811,879,863,823,800,2840,800,1.0204081535339355,1.9801980257034302,0,0,0,0,0,0,1,0,0,1,1,1.0101009607315063,0,1,1,0,0,0,1.0101009607315063,0,0,1,0,0,0,1.0101009607315063,0,0,100,0,138258.19396972656,80410.4273071289,0,404335505408,8589930496,17051250688,0
